법정동코드,법정동명
45730340,전라북도 무주군 안성면
45730350,전라북도 무주군 부남면
45740250,전라북도 장수군 장수읍
45740310,전라북도 장수군 산서면
45740320,전라북도 장수군 번암면
45740335,전라북도 장수군 장계면
45740340,전라북도 장수군 천천면
45740350,전라북도 장수군 계남면
45740360,전라북도 장수군 계북면
45750250,전라북도 임실군 임실읍
45750310,전라북도 임실군 청웅면
45750320,전라북도 임실군 운암면
45750330,전라북도 임실군 신평면
45750340,전라북도 임실군 성수면
45750355,전라북도 임실군 오수면
45750360,전라북도 임실군 신덕면
45750370,전라북도 임실군 삼계면
45750380,전라북도 임실군 관촌면
45750390,전라북도 임실군 강진면
45750400,전라북도 임실군 덕치면
45750410,전라북도 임실군 지사면
45770250,전라북도 순창군 순창읍
45770310,전라북도 순창군 인계면
45770320,전라북도 순창군 동계면
45770330,전라북도 순창군 풍산면
45770340,전라북도 순창군 금과면
45770350,전라북도 순창군 팔덕면
45770360,전라북도 순창군 쌍치면
45770370,전라북도 순창군 복흥면
45770380,전라북도 순창군 적성면
45770390,전라북도 순창군 유등면
45770400,전라북도 순창군 구림면
45790250,전라북도 고창군 고창읍
45790310,전라북도 고창군 고수면
45790320,전라북도 고창군 아산면
45790330,전라북도 고창군 무장면
45790340,전라북도 고창군 공음면
45790350,전라북도 고창군 상하면
45790360,전라북도 고창군 해리면
45790370,전라북도 고창군 성송면
45790380,전라북도 고창군 대산면
45790390,전라북도 고창군 심원면
45790400,전라북도 고창군 흥덕면
45790410,전라북도 고창군 성내면
45790420,전라북도 고창군 신림면
45790430,전라북도 고창군 부안면
45800250,전라북도 부안군 부안읍
45800310,전라북도 부안군 주산면
45800320,전라북도 부안군 동진면
45800330,전라북도 부안군 행안면
45800340,전라북도 부안군 계화면
45800350,전라북도 부안군 보안면
45800360,전라북도 부안군 변산면
45800370,전라북도 부안군 진서면
45800380,전라북도 부안군 백산면
45800390,전라북도 부안군 상서면
45800400,전라북도 부안군 하서면
45800410,전라북도 부안군 줄포면
45800420,전라북도 부안군 위도면
46110101,전라남도 목포시 용당동
46110102,전라남도 목포시 산정동
46110103,전라남도 목포시 연산동
46110104,전라남도 목포시 대성동
46110105,전라남도 목포시 양동
46110106,전라남도 목포시 북교동
46110107,전라남도 목포시 남교동
46110108,전라남도 목포시 호남동
46110109,전라남도 목포시 대안동
46110110,전라남도 목포시 창평동
46110111,전라남도 목포시 명륜동
46110112,전라남도 목포시 죽동
46110113,전라남도 목포시 무안동
46110114,전라남도 목포시 측후동
46110115,전라남도 목포시 상락동1가
46110116,전라남도 목포시 상락동2가
46110117,전라남도 목포시 복만동
46110118,전라남도 목포시 동명동
46110119,전라남도 목포시 광동1가
46110120,전라남도 목포시 광동2가
46110121,전라남도 목포시 광동3가
46110122,전라남도 목포시 영해동1가
46110123,전라남도 목포시 영해동2가
46110124,전라남도 목포시 행복동1가
46110125,전라남도 목포시 행복동2가
46110126,전라남도 목포시 축복동1가
46110127,전라남도 목포시 축복동2가
46110128,전라남도 목포시 축복동3가
46110129,전라남도 목포시 보광동1가
46110130,전라남도 목포시 보광동2가
46110131,전라남도 목포시 보광동3가
46110132,전라남도 목포시 유달동
46110133,전라남도 목포시 대의동1가
46110134,전라남도 목포시 대의동2가
46110135,전라남도 목포시 대의동3가
46110136,전라남도 목포시 중앙동1가
46110137,전라남도 목포시 중앙동2가
46110138,전라남도 목포시 중앙동3가
46110139,전라남도 목포시 만호동
46110140,전라남도 목포시 수강동1가
46110141,전라남도 목포시 수강동2가
46110142,전라남도 목포시 해안동1가
46110143,전라남도 목포시 해안동2가
46110144,전라남도 목포시 해안동3가
46110145,전라남도 목포시 해안동4가
46110146,전라남도 목포시 항동
46110147,전라남도 목포시 중동1가
46110148,전라남도 목포시 중동2가
46110149,전라남도 목포시 유동
46110150,전라남도 목포시 금동1가
46110151,전라남도 목포시 금동2가
46110152,전라남도 목포시 경동1가
46110153,전라남도 목포시 경동2가
46110154,전라남도 목포시 서산동
46110155,전라남도 목포시 금화동
46110156,전라남도 목포시 온금동
46110157,전라남도 목포시 죽교동
46110158,전라남도 목포시 상동
46110159,전라남도 목포시 용해동
46110160,전라남도 목포시 석현동
46110161,전라남도 목포시 달동
46110162,전라남도 목포시 율도동
46110163,전라남도 목포시 대양동
46110164,전라남도 목포시 옥암동
46130101,전라남도 여수시 종화동
46130102,전라남도 여수시 수정동
46130103,전라남도 여수시 공화동
46130104,전라남도 여수시 관문동
46130105,전라남도 여수시 고소동
46130106,전라남도 여수시 동산동
46130107,전라남도 여수시 중앙동
46130108,전라남도 여수시 교동
46130109,전라남도 여수시 군자동
46130110,전라남도 여수시 충무동
46130111,전라남도 여수시 연등동
46130112,전라남도 여수시 광무동
46130113,전라남도 여수시 서교동
46130114,전라남도 여수시 봉강동
46130115,전라남도 여수시 봉산동
46130116,전라남도 여수시 남산동
46130117,전라남도 여수시 국동
46130118,전라남도 여수시 신월동
46130119,전라남도 여수시 여서동
46130120,전라남도 여수시 문수동
46130121,전라남도 여수시 오림동
46130122,전라남도 여수시 미평동
46130123,전라남도 여수시 둔덕동
46130124,전라남도 여수시 오천동
46130125,전라남도 여수시 만흥동
46130126,전라남도 여수시 덕충동
46130127,전라남도 여수시 경호동
46130128,전라남도 여수시 학동
46130129,전라남도 여수시 학용동
46130130,전라남도 여수시 안산동
46130131,전라남도 여수시 소호동
46130132,전라남도 여수시 시전동
46130133,전라남도 여수시 신기동
46130134,전라남도 여수시 웅천동
46130135,전라남도 여수시 선원동
46130136,전라남도 여수시 여천동
46130137,전라남도 여수시 화장동
46130138,전라남도 여수시 주삼동
46130139,전라남도 여수시 봉계동
46130140,전라남도 여수시 해산동
46130141,전라남도 여수시 화치동
46130142,전라남도 여수시 월하동
46130143,전라남도 여수시 평여동
46130144,전라남도 여수시 중흥동
46130145,전라남도 여수시 적량동
46130146,전라남도 여수시 월내동
46130147,전라남도 여수시 묘도동
46130148,전라남도 여수시 낙포동
46130149,전라남도 여수시 신덕동
46130150,전라남도 여수시 상암동
46130151,전라남도 여수시 호명동
46130250,전라남도 여수시 돌산읍
46130310,전라남도 여수시 소라면
46130320,전라남도 여수시 율촌면
46130330,전라남도 여수시 화양면
46130340,전라남도 여수시 남면
46130350,전라남도 여수시 화정면
46130360,전라남도 여수시 삼산면
46150101,전라남도 순천시 삼거동
46150102,전라남도 순천시 와룡동
46150103,전라남도 순천시 영동
46150104,전라남도 순천시 옥천동
46150105,전라남도 순천시 행동
46150106,전라남도 순천시 금곡동
46150107,전라남도 순천시 매곡동
46150108,전라남도 순천시 석현동
46150109,전라남도 순천시 가곡동
46150110,전라남도 순천시 용당동
46150111,전라남도 순천시 조곡동
46150112,전라남도 순천시 생목동
46150113,전라남도 순천시 덕암동
46150114,전라남도 순천시 연향동
46150115,전라남도 순천시 풍덕동
46150116,전라남도 순천시 남정동
46150117,전라남도 순천시 인제동
46150118,전라남도 순천시 저전동
46150119,전라남도 순천시 장천동
46150120,전라남도 순천시 남내동
46150121,전라남도 순천시 중앙동
46150122,전라남도 순천시 동외동
46150123,전라남도 순천시 교량동
46150124,전라남도 순천시 대룡동
46150125,전라남도 순천시 홍내동
46150126,전라남도 순천시 오천동
46150127,전라남도 순천시 덕월동
46150128,전라남도 순천시 야흥동
46150129,전라남도 순천시 인월동
46150130,전라남도 순천시 안풍동
46150131,전라남도 순천시 대대동
46150132,전라남도 순천시 왕지동
46150133,전라남도 순천시 조례동
46150250,전라남도 순천시 승주읍
46150310,전라남도 순천시 해룡면
46150320,전라남도 순천시 서면
46150330,전라남도 순천시 황전면
46150340,전라남도 순천시 월등면
46150350,전라남도 순천시 주암면
46150360,전라남도 순천시 송광면
46150370,전라남도 순천시 외서면
46150380,전라남도 순천시 낙안면
46150390,전라남도 순천시 별량면
46150400,전라남도 순천시 상사면
46170101,전라남도 나주시 토계동
46170102,전라남도 나주시 송월동
46170103,전라남도 나주시 안창동
46170104,전라남도 나주시 삼영동
46170105,전라남도 나주시 교동
46170106,전라남도 나주시 서내동
46170107,전라남도 나주시 산정동
46170108,전라남도 나주시 경현동
46170109,전라남도 나주시 보산동
46170110,전라남도 나주시 금계동
46170111,전라남도 나주시 금성동
46170112,전라남도 나주시 남내동
46170113,전라남도 나주시 과원동
46170114,전라남도 나주시 성북동
46170115,전라남도 나주시 중앙동
46170116,전라남도 나주시 대호동
46170117,전라남도 나주시 송촌동
46170118,전라남도 나주시 석현동
46170119,전라남도 나주시 청동
46170120,전라남도 나주시 남외동
46170121,전라남도 나주시 죽림동
46170122,전라남도 나주시 삼도동
46170123,전라남도 나주시 영산동
46170124,전라남도 나주시 용산동
46170125,전라남도 나주시 관정동
46170126,전라남도 나주시 평산동
46170127,전라남도 나주시 부덕동
46170128,전라남도 나주시 이창동
46170129,전라남도 나주시 대기동
46170130,전라남도 나주시 운곡동
46170131,전라남도 나주시 동수동
46170132,전라남도 나주시 오량동
46170133,전라남도 나주시 진포동
46170134,전라남도 나주시 빛가람동
46170250,전라남도 나주시 남평읍
46170310,전라남도 나주시 세지면
46170320,전라남도 나주시 왕곡면
46170330,전라남도 나주시 반남면
46170340,전라남도 나주시 공산면
46170350,전라남도 나주시 동강면
46170360,전라남도 나주시 다시면
46170370,전라남도 나주시 문평면
46170380,전라남도 나주시 노안면
46170390,전라남도 나주시 금천면
46170400,전라남도 나주시 산포면
46170420,전라남도 나주시 다도면
46170430,전라남도 나주시 봉황면
46230101,전라남도 광양시 황금동
46230102,전라남도 광양시 황길동
46230103,전라남도 광양시 도이동
